,0,1
159,126.9133129,37.55799175
160,126.956303,37.49272869
161,126.9269357,37.52324914
162,126.9269357,37.52324914
163,127.1262822,37.48434641
164,126.8903227,37.54071834
165,127.1275134,37.48291005
166,127.1241238,37.4825374
167,126.9816211,37.47719781
168,126.8913738,37.5415212
169,126.9249593,37.56411065
170,126.9812777,37.47710153
171,126.9243067,37.56158267
172,126.9253386,37.55786644
173,126.9245611,37.55319779
174,126.9245611,37.55319779
175,127.1197028,37.49339784
176,127.1210702,37.49373342
177,126.9504155,37.50817709
178,126.9236767,37.55724639
179,126.9221521,37.54960124
180,127.1339789,37.49084717
181,126.9219826,37.55127618
182,126.9188307,37.54953513
183,126.9812777,37.47710153
184,127.1212038,37.50586983
185,126.9129604,37.48755023
186,127.1212038,37.50586983
187,127.1210702,37.49373342
188,126.9185594,37.52739178
189,126.8982229,37.55596139
190,126.8984062,37.55540022
191,126.9419353,37.49529704
192,126.9185594,37.52739178
193,126.9401681,37.51290352
194,127.1182541,37.48375635
195,126.9401681,37.51290352
196,127.1220034,37.47819125
197,127.107103,37.49741995
198,126.9352459,37.4935685
199,126.9531885,37.5309253
200,126.8982229,37.55596139
201,127.121847,37.53467665
202,126.8942861,37.57853678
203,127.1339285,37.49868967
204,126.9123682,37.55436607
205,126.9208124,37.52075743
206,126.9416672,37.50409659
207,126.8941734,37.57814925
208,126.9237672,37.54791842
209,126.8941734,37.57814925
210,126.9005318,37.51148816
211,126.8942861,37.57853678
212,126.8941734,37.57814925
213,126.9540531,37.49582559
214,126.9261859,37.56396762
215,126.9255813,37.54766099
216,126.8941734,37.57814925
217,127.1209463,37.49230392
218,126.9247687,37.54765102
219,126.9153815,37.53105861
220,126.9253614,37.54786493
221,37.50556,126.91278
222,126.9131939,37.53492358
223,126.8992413,37.53528785
224,127.1210702,37.49373342
225,126.9153815,37.53105861
226,127.0279287,37.6493023
227,127.1275134,37.48291005
228,126.9153815,37.53105861
229,126.9075445,37.50942614
230,126.9309045,37.52212537
231,126.8992413,37.53528785
232,127.0820247,37.50613122
233,127.044549,37.6658849
234,127.0404543,37.66282998
235,126.9229635,37.54647738
236,126.923631,37.56447344
237,126.9092017,37.48735801
238,126.9317821,37.52098187
239,126.9115062,37.48730371
240,126.9176463,37.51475026
241,127.1283364,37.50326695
242,126.9248078,37.56442365
243,126.9176463,37.51475026
244,126.9187715,37.52836069
245,126.9202615,37.54814082
246,126.9252545,37.56363502
247,126.9213722,37.55132767
248,126.9206722,37.5277502
249,127.0946495,37.50254073
250,126.9263808,37.56270554
251,37.48921,127.14667
252,126.9214221,37.5505605
253,126.9203086,37.51389379
254,126.922483,37.52607878
255,126.9273619,37.52549335
256,126.922483,37.52607878
257,126.9228093,37.55072711
258,127.1298822,37.50380055
259,126.9203086,37.51389379
260,127.0481417,37.66514288
261,126.9164831,37.5600794
262,127.1298822,37.50380055
263,126.9170197,37.51631838
264,126.9328776,37.5182539
265,127.1519651,37.49445177
266,127.1248586,37.4931358
267,126.9032681,37.53516517
268,126.9143408,37.55670543
269,126.9328776,37.5182539
270,127.1519651,37.49445177
271,126.9167475,37.52198063
272,126.9143408,37.55670543
273,126.9143408,37.55670543
274,126.9229717,37.52490456
275,126.9290111,37.52660222
276,126.9230346,37.52281274
277,126.9238888,37.56023379
278,126.9243405,37.56085495
279,127.1211573,37.48814916
280,126.9230346,37.52281274
281,127.0350228,37.65815031
282,127.0351646,37.65804106
283,126.9225205,37.55465978
284,126.9292301,37.52788511
285,126.961558,37.49028699
286,126.9244891,37.5234369
287,127.0350228,37.65815031
288,127.0350228,37.65815031
289,127.1084021,37.51178835
290,126.9269357,37.52324914
291,126.9602874,37.49476124
292,126.9244891,37.5234369
293,127.0350228,37.65815031
294,126.9358069,37.54212324
295,126.9274737,37.51829288
296,127.1159826,37.5076623
297,126.918655,37.52117692
298,126.9341989,37.54348629
299,126.9818866,37.48554336
300,126.9344978,37.54297946
301,126.9818866,37.48554336
302,126.9168801,37.51319568
303,127.0405896,37.66996426
304,126.9255123,37.54506139
305,126.9230725,37.51027125
306,126.956113,37.51399235
307,126.9251553,37.56286893
308,37.48434,127.12246
309,126.956113,37.51399235
310,126.9217481,37.50522989
311,126.9176225,37.50000008
312,126.9032756,37.53503822
313,126.9278668,37.55554497
314,127.1307764,37.48659269
315,126.9278668,37.55554497
316,126.9238661,37.55605107
317,127.126158,37.50320298
318,126.9235377,37.55557793
319,126.9182809,37.51125085
320,126.8968801,37.53639945
321,126.8968801,37.53639945
322,127.1272244,37.51021994
323,126.9184899,37.51569528
324,126.8932148,37.50118464
325,126.8932148,37.50118464
326,126.8932148,37.50118464
327,126.8932148,37.50118464
328,126.9282756,37.49952184
329,126.9812777,37.47710153
330,127.1298822,37.50380055
331,126.9290111,37.52660222
332,126.9744406,37.5643086
333,126.930307,37.52034301
334,126.9403749,37.51334764
335,126.9329842,37.51992082
336,126.9167475,37.52198063
337,126.9233676,37.4914351
338,126.9241048,37.4913316
339,127.0344155,37.66853006
340,126.906781,37.51432791
341,126.906781,37.51432791
342,126.906781,37.51432791
343,127.0463684,37.66198556
344,127.0508838,37.65314462
345,126.9129604,37.48755023
346,126.9473247,37.50910865
347,127.1080953,37.50472539
348,127.1150456,37.52474813
349,126.9502464,37.50825063
350,126.9422637,37.4955157
351,126.8980626,37.51944363
352,126.9185594,37.52739178
353,126.9005983,37.5205278
354,126.9011925,37.50233505
355,127.0533827,37.64420648
356,126.9185594,37.52739178
357,127.1150456,37.52474813
358,126.8971872,37.51868603
359,126.8945624,37.51870146
360,126.9014597,37.50898892
361,126.9477747,37.50230996
362,126.9005568,37.50894185
363,126.9013451,37.51098437
364,126.9162808,37.51766279
365,126.8989473,37.51475458
366,126.8989473,37.51475458
367,126.8996347,37.51419095
368,127.1334275,37.4849643
369,126.9818866,37.48554336
370,126.8981267,37.51362059
371,126.8973243,37.51342663
372,126.9803032,37.48450947
373,126.9065662,37.55078611
374,126.8936667,37.53641462
375,127.1232557,37.49450161
376,126.9212067,37.51389341
377,126.8968801,37.53639945
378,126.9170197,37.51631838
379,126.9068516,37.55775338
380,126.8943436,37.5328369
381,127.1519651,37.49445177
382,126.9114502,37.55473633
383,126.8969635,37.5270556
384,126.9052842,37.51888201
385,127.0254492,37.64704454
386,126.8925494,37.5265927
387,127.0263556,37.64799398
388,127.0256664,37.64694773
389,127.1074225,37.5146466
390,127.0256664,37.64694773
391,126.9165257,37.51275465
392,126.9025604,37.52088813
393,126.9175327,37.50885464
394,127.1098662,37.51154634
395,126.920784,37.50394765
396,126.9145513,37.50721882
397,126.8974584,37.49412487
398,127.1345828,37.51976125
399,126.9373561,37.55312562
400,126.9052571,37.51084143
401,126.9371103,37.55358743
402,126.9149621,37.55493839
403,126.9151424,37.55568635
404,126.9108557,37.52486783
405,126.9229717,37.52490456
406,126.9196191,37.52119947
407,126.8963833,37.53106032
408,126.9251479,37.5102351
409,127.126492,37.51193922
410,126.8986225,37.53540743
411,126.9256264,37.54492099
412,126.8943678,37.53854251
413,126.9256264,37.54492099
414,127.0819533,37.51165532
415,126.9256264,37.54492099
416,126.8921923,37.54177378
417,126.9260536,37.51817234
418,126.8918553,37.53616547
419,127.0819533,37.51165532
420,126.9273423,37.52087984
421,126.9484996,37.50366845
422,126.9484996,37.50366845
423,126.9283763,37.51942914
424,126.8926376,37.53455177
425,127.0279067,37.6638738
426,126.9309045,37.52212537
427,127.0349805,37.65957378
428,126.8926376,37.53455177
429,126.8982229,37.55596139
430,127.0349805,37.65957378
431,126.9461342,37.51350096
432,126.8937504,37.53687087
433,127.0349805,37.65957378
434,127.1330663,37.49893266
435,126.9196191,37.52119947
436,127.0349633,37.64926312
437,126.9230346,37.52281274
438,126.9230346,37.52281274
439,126.9230346,37.52281274
440,126.9251479,37.5102351
441,127.0350865,37.64905757
442,127.1288315,37.48671087
443,126.8973243,37.51342663
444,127.0887982,37.50387101
445,127.1256626,37.49110372
446,126.9242342,37.5616793
447,126.9242342,37.5616793
448,126.8819229,37.52169912
449,126.9241048,37.4913316
450,126.9269357,37.52324914
451,126.9269357,37.52324914
452,126.9230346,37.52281274
453,126.9229717,37.52490456
454,126.9240108,37.49173132
455,126.9240108,37.49173132
456,126.9539548,37.50518376
457,127.1298822,37.50380055
458,127.0734668,37.51365591
459,127.1327838,37.50735818
460,126.9591919,37.49768202
461,126.9288404,37.49946812
462,127.1256376,37.49826711
463,126.9393853,37.50562841
464,126.9241048,37.4913316
465,126.9510534,37.50405508
466,126.8955645,37.49799754
467,126.8955645,37.49799754
468,126.9004086,37.55640906
469,127.1222862,37.50788507
470,127.020425,37.65006769
471,126.9031985,37.55699127
472,127.1191326,37.4923737
473,126.8947038,37.49969058
474,126.9483546,37.5024869
475,126.8949617,37.50049279
476,127.1222862,37.50788507
477,126.9616369,37.50687958
478,127.1261679,37.503413
479,127.1339789,37.49084717
480,126.9113279,37.55414266
481,126.9599965,37.49491864
482,126.885513,37.52539316
483,126.885763,37.52564929
484,127.121847,37.53467665
485,126.9273619,37.52549335
486,126.9308947,37.52393421
487,126.9818632,37.47810589
488,126.8861602,37.52513952
489,127.121847,37.53467665
490,126.9178674,37.51500306
491,126.9812777,37.47710153
492,127.1196834,37.4800952
493,127.1212482,37.4807635
494,126.9223137,37.51185499
495,126.9211986,37.51211175
496,126.9211986,37.51211175
497,126.8876523,37.52212953
498,126.9309129,37.52042878
499,126.9208124,37.52075743
500,126.9039341,37.56645494
501,126.9042052,37.56725335
502,126.920256,37.52219002
503,126.9241048,37.4913316
504,127.1209662,37.483518
505,126.9328776,37.5182539
506,126.9040873,37.56237653
507,126.9818866,37.48554336
508,126.9062669,37.48589311
509,126.9014232,37.55623773
510,126.9317821,37.52098187
511,127.1298822,37.50380055
512,126.9037571,37.52801694
513,126.9296702,37.4993022
514,127.0254492,37.64704454
515,127.0263556,37.64799398
516,126.9230346,37.52281274
517,127.0342188,37.64605476
518,126.9131438,37.55167546
519,127.1256376,37.49826711
520,126.9164411,37.55481412
521,127.1198319,37.49160668
522,126.9078286,37.53081284
523,127.034418,37.64838293
524,126.9074306,37.53182201
525,127.1298822,37.50380055
526,126.9812777,37.47710153
527,127.0335288,37.64645085
528,126.9176272,37.52945677
529,127.1298822,37.50380055
530,126.9176272,37.52945677
531,126.8933475,37.53733047
532,126.903582,37.51145474
533,126.8952277,37.53702176
534,126.9292301,37.52788511
535,126.9089582,37.51269356
536,126.9290111,37.52660222
537,127.0481417,37.66514288
538,126.8979553,37.53553515
539,126.9236767,37.55724639
540,126.9236767,37.55724639
541,126.9240328,37.5573806
542,127.0435628,37.67588128
543,126.9080219,37.52840461
544,126.9146172,37.5625767
545,126.9071476,37.5306731
546,127.1023995,37.49883591
547,127.1081308,37.50559077
548,126.9068621,37.53013101
549,126.9068621,37.53013101
550,127.1078735,37.50425545
551,127.1302935,37.49062162
552,126.8943102,37.51340361
553,126.8997984,37.51608987
554,126.9380937,37.50431912
555,126.9171666,37.52641431
556,126.9253611,37.51106668
557,37.48434,127.12246
558,126.9410975,37.501405
559,126.9171666,37.52641431
560,127.118627,37.49310907
561,126.9229717,37.52490456
562,126.9223137,37.51185499
563,127.1256376,37.49826711
564,126.9461342,37.51350096
565,126.9220382,37.51039761
566,126.9220382,37.51039761
567,126.9021957,37.53402587
568,127.1024111,37.50740428
569,126.9296451,37.5231724
570,126.9021957,37.53402587
571,126.9202071,37.50929167
572,127.1212038,37.50586983
573,126.9141375,37.51628632
574,126.9401681,37.51290352
575,126.9078362,37.51465958
576,126.9401681,37.51290352
577,126.906781,37.51432791
578,126.9292301,37.52788511
579,126.9302053,37.5285045
580,126.9107333,37.51506735
581,126.8910898,37.52675354
582,126.9400722,37.51983363
583,126.9711568,37.48457913
584,126.9215714,37.52190771
585,126.951811,37.50968748
586,126.9134899,37.51674256
587,127.1056225,37.50663686
588,126.8978638,37.53630083
589,126.9024251,37.51279827
590,126.9822992,37.49063952
591,126.906781,37.51432791
592,127.0410164,37.64174976
593,126.9352459,37.4935685
594,126.905565,37.52613089
595,127.121847,37.53467665
596,126.9023804,37.51787052
597,127.1078362,37.50578773
598,126.9052539,37.52830286
599,126.9380937,37.50431912
600,127.121847,37.53467665
601,127.1061506,37.51035645
602,126.9520539,37.51241699
603,126.9037571,37.52801694
604,126.9052842,37.51888201
605,127.1078362,37.50578773
606,126.9484996,37.50366845
607,127.1078362,37.50578773
608,127.1210025,37.49766134
609,126.9185594,37.52739178
610,126.9296425,37.52102936
611,126.903582,37.51145474
612,127.1210702,37.49373342
613,126.9540531,37.49582559
614,126.9106019,37.52307825
615,126.9108506,37.52316034
616,126.9365031,37.5229013
617,127.1210702,37.49373342
618,126.8986366,37.57612594
619,126.9005318,37.51148816
620,126.9275399,37.52182413
621,126.9170197,37.51631838
622,126.8981507,37.57549482
623,126.9170197,37.51631838
624,126.9526246,37.54615685
625,126.9329842,37.51992082
626,127.0350865,37.64905757
627,126.9329842,37.51992082
628,126.9170197,37.51631838
629,126.9812777,37.47710153
630,126.9230346,37.52281274
631,126.9057188,37.57260378
632,127.03778,37.6504247
633,127.121847,37.53467665
634,126.9309045,37.52212537
635,126.9120382,37.56457169
636,127.121847,37.53467665
637,127.0384214,37.64326158
638,126.9217513,37.51244522
639,126.9193876,37.56214019
640,126.929129,37.5184739
641,127.1210702,37.49373342
642,126.929129,37.5184739
643,127.1256376,37.49826711
644,126.9461342,37.51350096
645,126.9225262,37.5071545
646,126.902566,37.56498105
647,126.9193876,37.56214019
648,126.9196191,37.52119947
649,126.9196191,37.52119947
650,126.9025808,37.56553175
651,126.9025808,37.56553175
652,126.9536962,37.50106976
653,126.9812777,37.47710153
654,127.1056225,37.50663686
655,126.918655,37.52117692
656,126.918655,37.52117692
657,126.9182578,37.55277977
658,127.1056225,37.50663686
659,126.9483546,37.5024869
660,127.1056225,37.50663686
661,126.8989862,37.57662602
662,126.9228093,37.55072711
663,127.106352,37.50522874
664,126.9520394,37.51226318
665,126.9228093,37.55072711
666,126.8946505,37.52443147
667,126.9213722,37.55132767
668,126.9230346,37.52281274
669,126.9230346,37.52281274
670,127.0323637,37.66663921
671,126.88148,37.58175901
672,126.9030428,37.49541902
673,37.48921,127.14667
674,126.9227228,37.52818927
675,126.9206722,37.5277502
676,126.9277066,37.4996534
677,127.0881809,37.50419169
678,126.9277066,37.4996534
679,126.9028498,37.49666973
680,126.8918553,37.53616547
681,126.9068339,37.5066031
682,126.8952277,37.53702176
683,127.1298822,37.50380055
684,126.8804201,37.57757264
685,127.1107306,37.49638703
686,127.0789256,37.51106245
687,126.8804201,37.57757264
688,126.9269357,37.52324914
689,126.9269357,37.52324914
690,126.911841,37.55345333
691,127.1265325,37.47072369
692,126.9196191,37.52119947
693,126.9196191,37.52119947
694,126.9084131,37.52519861
695,126.9090978,37.52833697
696,126.9084131,37.52519861
697,126.9197565,37.4930838
698,126.9047536,37.53232949
699,126.9277066,37.4996534
700,126.8970931,37.5205294
701,127.1327838,37.50735818
702,126.8879447,37.52096473
703,126.9648059,37.50781897
704,126.9225625,37.49986737
705,126.9244891,37.5234369
706,126.9244891,37.5234369
707,126.9273423,37.52087984
708,126.9558929,37.49535516
709,126.972253,37.48423233
710,126.9163819,37.5253622
711,126.9153815,37.53105861
712,126.9296702,37.4993022
713,126.9295449,37.49970271
714,127.0789256,37.51106245
715,126.9818866,37.48554336
716,126.9264716,37.50855772
717,126.9459942,37.49831878
718,126.9370447,37.50485061
719,127.1078362,37.50578773
720,126.9059442,37.4909931
721,126.9516556,37.54425219
722,127.1256376,37.49826711
723,127.0254492,37.64704454
724,126.9229717,37.52490456
725,126.8962779,37.50166121
726,126.8962779,37.50166121
727,127.1278552,37.50263479
728,127.1267944,37.50924741
729,126.9195996,37.5275235
730,126.8962779,37.50166121
731,127.126158,37.50320298
732,126.9416672,37.50409659
733,127.1272244,37.51021994
734,126.9416672,37.50409659
735,127.121847,37.53467665
736,126.9273619,37.52549335
737,126.9229367,37.54794311
738,127.121847,37.53467665
739,126.9273619,37.52549335
740,127.1197343,37.50426213
741,126.9147848,37.51832531
742,126.9410975,37.501405
743,126.9253299,37.52047296
744,127.0525857,37.65073356
745,126.8900268,37.52498912
746,126.917421,37.51543667
747,126.9373267,37.54284152
748,126.9240108,37.49173132
749,126.9208124,37.52075743
750,126.9317436,37.52019518
751,127.0508615,37.65390641
752,126.9711163,37.48473662
753,126.8944778,37.53050154
754,126.9324431,37.5454319
755,126.9004794,37.55496654
756,126.9711568,37.48457913
757,126.972253,37.48423233
758,126.9272727,37.52484565
759,127.0875254,37.50456159
760,126.9272727,37.52484565
761,126.9258237,37.54489202
762,126.9254856,37.54456132
763,126.9203086,37.51389379
764,126.9022894,37.55666553
765,127.0887803,37.50420926
766,126.8960586,37.53645027
767,127.11991,37.49093094
768,126.9246073,37.51076959
769,126.8968801,37.53639945
770,127.1211573,37.48814916
771,127.1151378,37.5151985
772,126.9230725,37.51027125
773,126.8943678,37.53854251
774,126.9241048,37.4913316
775,126.956303,37.49272869
776,127.1311677,37.51959886
777,127.1262984,37.52458725
778,126.9401681,37.51290352
779,126.9044542,37.55780201
780,126.9170894,37.51482637
781,127.1212038,37.50586983
782,126.9133003,37.51653655
783,127.1144257,37.51369658
784,126.9401897,37.51079761
785,126.9812777,37.47710153
786,126.9812777,37.47710153
787,126.9116413,37.54948492
788,126.9127753,37.51572517
789,127.1311677,37.51959886
790,126.9057248,37.52800267
791,127.1124441,37.51101728
792,126.902963,37.5352634
793,126.902963,37.5352634
794,126.9818866,37.48554336
795,126.902963,37.5352634
796,127.1210702,37.49373342
797,126.9228093,37.55072711
798,127.1226737,37.494172
799,126.9228093,37.55072711
800,126.9172708,37.5551196
801,126.9173272,37.55520821
802,126.9164831,37.5600794
803,126.8936667,37.53641462
804,126.9484713,37.54120303
805,126.948038,37.54111293
806,127.1076966,37.51375913
807,127.1075626,37.51358608
808,126.9170197,37.51631838
809,126.9170197,37.51631838
810,126.9380937,37.50431912
811,126.9267193,37.55355234
812,126.9292714,37.55410324
813,126.9292714,37.55410324
814,127.1279126,37.48038373
815,126.9045448,37.51206172
816,127.0350865,37.64905757
817,126.9056497,37.51361422
818,127.0350865,37.64905757
819,126.9107333,37.51506735
820,126.9107333,37.51506735
821,126.9461342,37.51350096
822,126.9052187,37.56913094
823,126.9488518,37.50159854
824,126.9483546,37.5024869
825,126.9256629,37.56326758
826,126.9236767,37.55724639
827,126.9236767,37.55724639
828,126.9236767,37.55724639
829,126.972253,37.48423233
830,126.972253,37.48423233
831,127.0449211,37.67272869
832,126.9266687,37.51222511
833,126.9409406,37.50273949
834,126.9034936,37.51811417
835,126.9410975,37.501405
836,127.1176265,37.4940928
837,126.9060509,37.51623646
838,126.9044542,37.55780201
839,127.1192848,37.4877685
840,127.121847,37.53467665
841,126.9224213,37.53009478
842,126.898041,37.51694324
843,126.9224213,37.53009478
844,127.1210702,37.49373342
845,126.8989746,37.51022715
846,126.9047551,37.55633679
847,126.8967777,37.51614358
848,127.1192848,37.4877685
849,127.1139273,37.51682283
850,126.951203,37.54107031
851,126.9116413,37.54948492
852,126.9475685,37.54100081
853,126.9212691,37.50881151
854,126.9485507,37.54236049
855,126.9711568,37.48457913
856,126.906906,37.5492417
857,126.9223137,37.51185499
858,126.9458322,37.53972989
859,127.1298822,37.50380055
860,126.898041,37.51694324
861,126.9435578,37.53965611
862,126.9811242,37.47715512
863,126.9173271,37.55528245
864,126.8999776,37.51760398
865,126.9241048,37.4913316
866,126.9421374,37.54122776
867,126.9240108,37.49173132
868,126.9242342,37.5616793
869,127.1254536,37.50803393
870,126.9236767,37.55724639
871,127.1419505,37.49428646
872,126.9200683,37.55606938
873,126.9371055,37.52069335
874,127.107103,37.49741995
875,126.912551,37.51992935
876,126.8982229,37.55596139
877,126.902963,37.5352634
878,126.8978779,37.55511136
879,126.8978779,37.55511136
880,126.9231894,37.55812419
881,126.9232827,37.55813101
882,126.923748,37.5597531
883,126.8921941,37.52193419
884,126.9411702,37.50634363
885,126.9251325,37.49981127
886,126.8921035,37.54011451
887,126.8975334,37.55646355
888,127.107936,37.51319273
889,126.8977126,37.55639333
890,126.9277066,37.4996534
891,126.9503971,37.5127768
892,126.8835066,37.51889227
893,127.1075626,37.51358608
894,126.9000444,37.5589047
895,126.9277066,37.4996534
896,126.9517334,37.50734529
897,126.9231894,37.55812419
898,126.9277066,37.4996534
899,126.8943102,37.51340361
900,126.9230501,37.55722797
901,127.1194387,37.49347622
902,127.0881809,37.50419169
903,127.1197028,37.49339784
904,126.9227583,37.55642625
905,127.1210702,37.49373342
906,126.9192582,37.55563779
907,126.9192582,37.55563779
908,127.079984,37.51149206
909,126.922381,37.56002513
910,127.1277073,37.50334314
911,127.1298822,37.50380055
912,127.1283367,37.50151098
913,126.9317821,37.52098187
914,126.9309045,37.52212537
915,126.9016921,37.53358622
916,126.9010547,37.53538075
917,126.9228093,37.55072711
918,126.9228093,37.55072711
919,126.9146629,37.49439291
920,127.0747273,37.51092904
921,126.9232618,37.55349203
922,127.0747273,37.51092904
923,126.9470322,37.50418975
924,126.9188307,37.54953513
925,126.9615255,37.50757936
926,127.1078735,37.50425545
927,126.9616369,37.50687958
928,126.9406902,37.54050633
929,126.9818866,37.48554336
930,126.9060119,37.55352605
931,126.9256264,37.54492099
932,126.8943102,37.51340361
933,126.8943102,37.51340361
934,127.0335288,37.64645085
935,126.98172,37.47836572
936,126.9805087,37.47695788
937,127.0487968,37.64715441
938,126.9434975,37.49938359
939,126.9818866,37.48554336
940,127.1419505,37.49428646
941,126.9240108,37.49173132
942,126.9240108,37.49173132
943,127.1220034,37.47819125
944,127.1268535,37.51177097
945,126.9623125,37.50733796
946,127.1210702,37.49373342
947,127.1076966,37.51375913
948,126.8955645,37.49799754
949,126.9422637,37.4955157
950,127.1078404,37.51341932
951,126.8955645,37.49799754
952,127.126492,37.51193922
953,126.9515832,37.50789042
954,127.1209463,37.49230392
955,127.0340651,37.66780928
956,126.9540531,37.49582559
957,126.9078362,37.51465958
958,126.9540531,37.49582559
959,126.9322242,37.50822094
960,126.956303,37.49272869
961,127.0444256,37.66817596
962,126.9206722,37.5277502
963,126.9200952,37.52916033
964,127.1298822,37.50380055
965,126.9200952,37.52916033
966,37.48434,127.12246
967,127.1310917,37.48262087
968,37.48434,127.12246
969,126.9115062,37.48730371
970,126.9120821,37.51103159
971,126.9302838,37.52754552
972,127.1533266,37.49268818
973,127.0448578,37.68055823
974,126.9282756,37.49952184
975,127.1442162,37.49268119
976,126.9224568,37.53049043
977,126.9380937,37.50431912
978,126.9352064,37.51875012
979,127.1261679,37.503413
980,126.9818866,37.48554336
981,126.9818866,37.48554336
982,127.0335288,37.64645085
983,126.9811242,37.47715512
984,126.9812777,37.47710153
985,127.0349633,37.64926312
986,127.0349633,37.64926312
987,126.9323559,37.51814098
988,127.1270908,37.5031026
989,126.9208124,37.52075743
990,126.9269357,37.52324914
991,126.9237676,37.52448728
992,126.9229717,37.52490456
993,126.9136607,37.51790706
994,126.931348,37.51969769
995,37.48434,127.12246
996,126.9008207,37.55924007
997,127.052569,37.64884862
998,127.1210025,37.49766134
999,126.8975334,37.55646355
1000,126.8988961,37.55624722
1001,127.1298822,37.50380055
1002,126.9152436,37.50627552
1003,127.1330663,37.49893266
1004,126.9173272,37.55520821
1005,126.9173272,37.55520821
1006,126.9299554,37.51984149
